matched_pair_id,pair_source,pair_role,claim,pure_binary_label,original_verdict,normalised_rating,financial_matches,word_count,pair_has_shared_concept,pair_shared_concept_count,pair_concept_jaccard,pair_word_difference,date_published,url,claim_id,row_id,finance_relevant,label_valid,standalone_claim,no_editorial_framing,keep,audit_notes,automatic_editorial_flag,automatic_long_claim_flag,automatic_large_pair_length_gap,automatic_no_shared_concept,row_risk_score,audit_priority
politifact_060,PolitiFact,misleading,"Says he never voted for a ""tax increase.""",misleading,false,False,['tax'],8,True,1,1.0,0,2012-08-08T00:00:00,https://www.politifact.com/factchecks/2012/aug/08/mark-neumann/gop-wisconsin-senate-primary-mark-neumann-says-4-y/,70667,73168,yes,yes,yes,yes,yes,,False,False,False,False,0,274
politifact_061,PolitiFact,genuine,"Says that in 2011, Oregon had ""the second fastest growing economy in the nation.""",genuine,true,True,['macroeconomy'],14,True,1,1.0,0,2012-12-05T00:00:00,https://www.politifact.com/factchecks/2012/dec/05/john-kitzhaber/did-oregon-have-nations-second-fastest-growing-eco/,67794,70293,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is incomplete without its missing subject.",False,False,False,False,0,275
politifact_061,PolitiFact,misleading,"""I can tell you with certainty would have a devastating impact on our economy.""",misleading,false,False,['macroeconomy'],14,True,1,1.0,0,2015-04-23T00:00:00,https://www.politifact.com/factchecks/2015/apr/23/marco-rubio/rubio-cap-and-trade-would-hurt-economy-might-not-h/,65463,67958,yes,yes,no,yes,no,The statement says something 'would have a devastating impact' but does not identify what policy or event is being discussed.,False,False,False,False,0,275
politifact_062,PolitiFact,genuine,"Says that ""Tennessee law requires that schools receive half of proceeds -- $31 million per year"" -- from a half-cent increase in the Shelby County sales tax.",genuine,true,True,['tax'],27,True,1,1.0,0,2012-11-04T00:00:00,https://www.politifact.com/factchecks/2012/nov/04/stand-children-tennessee/schools-must-get-half-proceeds-county-sales-tax-in/,67822,70321,yes,yes,yes,yes,yes,,False,False,False,False,0,276
politifact_062,PolitiFact,misleading,"Says Gov. Chris Christie has embarked on a tour to ""demand that New Jersey's Democratic legislature approve an immediate tax cut that would disproportionately benefit the wealthiest.""",misleading,false,False,['tax'],27,True,1,1.0,0,2012-09-02T00:00:00,https://www.politifact.com/factchecks/2012/sep/02/barbara-buono/barbara-buono-says-chris-christie-embarked-tour-de/,68102,70602,yes,yes,yes,yes,yes,,False,False,False,False,0,276
politifact_063,PolitiFact,genuine,Says Obama promised to cut the deficit in half.,genuine,true,True,['deficit'],9,True,1,1.0,0,2012-10-04T00:00:00,https://www.politifact.com/factchecks/2012/oct/04/mitt-romney/romney-says-obama-promised-cut-deficit-half/,67973,70472,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is grammatically incomplete.",False,False,False,False,0,277
politifact_063,PolitiFact,misleading,"""The CBO says is $3 trillion of deficit spending.""",misleading,false,False,['deficit'],9,True,1,1.0,0,2021-12-14T00:00:00,https://www.politifact.com/factchecks/2021/dec/14/lindsey-graham/sen-grahams-false-claim-about-build-back-better-ad/,76314,78938,yes,yes,no,yes,no,"Malformed sentence ('The CBO says is...') with the subject of the estimate missing, so it is not a clean standalone proposition.",False,False,False,False,0,277
politifact_064,PolitiFact,genuine,"Says U.S. Rep. Paul Ryan attacked the president for ""the same amount of Medicare savings that had in his own budget.""",genuine,true,True,['budget'],21,True,1,1.0,0,2012-09-06T00:00:00,https://www.politifact.com/factchecks/2012/sep/06/bill-clinton/clinton-says-ryan-attacked-obama-medicare-cuts-ref/,68084,70584,yes,yes,yes,yes,yes,,False,False,False,False,0,278
politifact_064,PolitiFact,misleading,"The Congressional Budget Office ""has already doubled its estimate for the cost so far from roughly $800 billion to $1.7 trillion.""",misleading,false,False,['budget'],21,True,1,1.0,0,2012-08-02T00:00:00,https://www.politifact.com/factchecks/2012/aug/02/michael-riley/ri-congressional-candidate-michael-riley-says-cong/,68246,70746,yes,yes,yes,yes,yes,,False,False,False,False,0,278
politifact_065,PolitiFact,genuine,"Says Mitt Romney ""wants to end tax credits for wind producers.""",genuine,true,True,['tax'],11,True,1,1.0,0,2012-08-14T00:00:00,https://www.politifact.com/factchecks/2012/aug/14/barack-obama/obama-says-romney-would-end-wind-power-tax-credits/,68177,70677,yes,yes,yes,yes,yes,,False,False,False,False,0,279
politifact_065,PolitiFact,misleading,"Congressional Black Caucus introduces bill to ""tax people for being white.""",misleading,pants-fire,False,['tax'],11,True,1,1.0,0,2018-04-11T00:00:00,https://www.politifact.com/factchecks/2018/apr/11/international-news-trends/no-black-congressional-leaders-didnt-propose-tax-w/,62941,65417,yes,yes,yes,yes,yes,,False,False,False,False,0,279
politifact_066,PolitiFact,genuine,Says Paul Ryan's budget relies on the same $700 billion in savings from Medicare that Mitt Romney and other Republicans have been attacking Democrats about.,genuine,true,True,['budget'],25,True,1,1.0,0,2012-08-15T00:00:00,https://www.politifact.com/factchecks/2012/aug/15/stephanie-cutter/ryans-plan-includes-700-billion-medicare-cuts-says/,68181,70681,yes,yes,yes,yes,yes,,False,False,False,False,0,280
politifact_066,PolitiFact,misleading,"Says that his transportation budget and Ohio Turnpike plan ""would make sure we have lower tolls than we've had through the history of the turnpike.""",misleading,pants-fire,False,['budget'],25,True,1,1.0,0,2013-04-08T00:00:00,https://www.politifact.com/factchecks/2013/apr/08/john-kasich/gov-john-kasich-says-his-turnpike-plan-would-lower/,67493,69992,yes,yes,yes,yes,yes,,False,False,False,False,0,280
politifact_067,PolitiFact,genuine,"The property appraiser's budget ""is $1 million less today than when I took office 16 years ago.""",genuine,true,True,['budget'],17,True,1,1.0,0,2012-08-10T00:00:00,https://www.politifact.com/factchecks/2012/aug/10/rob-turner/rob-turner-says-property-appraisers-budget-1-milli/,68200,70700,yes,yes,yes,yes,yes,,False,False,False,False,0,281
politifact_067,PolitiFact,misleading,"Says ""city leadership is threatening to lay off police and emergency services personnel to balance the budget.""",misleading,false,False,['budget'],17,True,1,1.0,0,2012-06-03T00:00:00,https://www.politifact.com/factchecks/2012/jun/03/memphis-police-association/memphis-police-union-says-mayor-wharton-threatened/,70544,73045,yes,yes,yes,yes,yes,,False,False,False,False,0,281
politifact_068,PolitiFact,genuine,"Says Jim Frishe wanted to ""tax us for doing our taxes"" through an accountant.",genuine,true,True,['tax'],14,True,1,1.0,0,2012-07-20T00:00:00,https://www.politifact.com/factchecks/2012/jul/20/accountability-government/attack-ad-says-jim-frishe-raised-taxes-accountants/,68273,70773,yes,yes,yes,yes,yes,,False,False,False,False,0,282
politifact_068,PolitiFact,misleading,"""President Zelenskyy's wife orders 4 million dollar Bugatti"" in Paris with U.S. tax money.",misleading,false,False,['tax'],14,True,1,1.0,0,2024-07-03T00:00:00,https://www.politifact.com/factchecks/2024/jul/03/instagram-posts/ukraine-president-first-lady-didnt-purchase-4-mill/,58607,60871,yes,yes,yes,yes,yes,,False,False,False,False,0,282
politifact_069,PolitiFact,genuine,Says New Hampshire has the third-highest property tax in the country.,genuine,true,True,['tax'],11,True,1,1.0,0,2012-07-23T00:00:00,https://www.politifact.com/factchecks/2012/jul/23/jackie-cilley/no-income-or-sales-tax-new-hampshire-does-rely-hea/,68277,70777,yes,yes,yes,yes,yes,,False,False,False,False,0,283
politifact_069,PolitiFact,misleading,"Says Thom Tillis ""gives tax breaks to yacht and jet owners.""",misleading,false,False,['tax'],11,True,1,1.0,0,2014-08-26T00:00:00,https://www.politifact.com/factchecks/2014/aug/26/senate-majority-pac/ad-says-senate-candidate-thom-tillis-gave-tax-brea/,66058,68555,yes,yes,yes,yes,yes,,False,False,False,False,0,283
politifact_070,PolitiFact,genuine,"Says Mitt Romney ""had millions in a Swiss bank account.""",genuine,true,True,['banking'],10,True,1,1.0,0,2012-07-16T00:00:00,https://www.politifact.com/factchecks/2012/jul/16/barack-obama/mitt-romney-had-millions-swiss-bank-account-barack/,68295,70795,yes,yes,yes,yes,yes,,False,False,False,False,0,284
politifact_070,PolitiFact,misleading,Says President Joe Biden was recorded talking about bank collapse.,misleading,pants-fire,False,['banking'],10,True,1,1.0,0,2023-03-20T00:00:00,https://www.politifact.com/factchecks/2023/mar/20/tiktok-posts/audio-clip-president-joe-biden-talking-about-bank/,77312,79985,yes,yes,yes,yes,yes,,False,False,False,False,0,284
politifact_071,PolitiFact,genuine,"Says Mitt Romney had millions in the Cayman Islands, a tax haven.",genuine,true,True,['tax'],12,True,1,1.0,0,2012-07-17T00:00:00,https://www.politifact.com/factchecks/2012/jul/17/barack-obama/obama-ad-says-romney-stashed-money-cayman-islands/,68299,70799,yes,yes,yes,yes,yes,,False,False,False,False,0,285
politifact_071,PolitiFact,misleading,"Says Democrats ""spent $40,000,000 of YOUR tax dollars trying to impeach Trump.""",misleading,false,False,['tax'],12,True,1,1.0,0,2019-11-15T00:00:00,https://www.politifact.com/factchecks/2019/nov/15/facebook-posts/viral-post-says-democrats-spent-40-million-impeach/,61761,64176,yes,yes,yes,yes,yes,,False,False,False,False,0,285
politifact_072,PolitiFact,genuine,Says local Texas chambers of commerce were granted exemptions from paying property taxes on their headquarter properties.,genuine,true,True,['tax'],17,True,1,1.0,0,2012-03-01T00:00:00,https://www.politifact.com/factchecks/2012/mar/01/becky-moeller/becky-moeller-says-local-texas-chambers-commerce-w/,68761,71262,yes,yes,yes,yes,yes,,False,False,False,False,0,286
politifact_072,PolitiFact,misleading,"Vice President Kamala Harris' plan ""will raise taxes for the typical American family by an estimated $3,000.""",misleading,false,False,['tax'],17,True,1,1.0,0,2024-10-17T00:00:00,https://www.politifact.com/factchecks/2024/oct/17/donald-trump/donald-trump-says-kamala-harris-plan-would-hike-ta/,78479,81259,yes,yes,yes,yes,yes,,False,False,False,False,0,286
politifact_073,PolitiFact,genuine,"Says she got unions to agree to ""about $10 million in reduction"" of salaries and health benefits while serving as Dane County executive in Wisconsin.",genuine,true,True,['employment'],25,True,1,1.0,0,2012-01-18T00:00:00,https://www.politifact.com/factchecks/2012/jan/18/kathleen-falk/possible-recall-challenger-wisconsin-gov-scott-wal/,68934,71435,yes,yes,yes,yes,yes,,False,False,False,False,0,287
politifact_073,PolitiFact,misleading,"Says unemployment in Ohio ""is significantly higher than the unemployment rate in states which are not forced union states and it's always been that way.""",misleading,false,False,['employment'],25,True,1,1.0,0,2011-11-21T00:00:00,https://www.politifact.com/factchecks/2011/nov/21/maurice-thompson/ohio-unemployment-significantly-higher-right-work-/,70179,72680,yes,yes,yes,yes,yes,,False,False,False,False,0,287
politifact_074,PolitiFact,genuine,"Says Joe Biden said Jon Corzine is ""the smartest guy that I know, in terms of the economy and on finance, I really mean this.""",genuine,true,True,['macroeconomy'],25,True,1,1.0,0,2011-12-22T00:00:00,https://www.politifact.com/factchecks/2011/dec/22/national-republican-congressional-committee/congressional-republican-group-claims-joe-biden-sa/,68999,71500,no,yes,yes,yes,no,The proposition is whether Joe Biden praised a person's expertise; economy and finance appear only inside the attributed quotation.,False,False,False,False,0,288
politifact_074,PolitiFact,misleading,"""Watch those GDP numbers. We started off at a very low number, and right now we hit a 3.2 . Nobody thought that was possible.""",misleading,false,False,['macroeconomy'],25,True,1,1.0,0,2018-07-02T00:00:00,https://www.politifact.com/factchecks/2018/jul/02/donald-trump/donald-trump-base-describing-gdp-growth-his-watch/,62770,65241,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the genuine counterpart is primarily a quotation-attribution claim.",False,False,False,False,0,288
politifact_075,PolitiFact,genuine,Says the unemployment rate for college graduates is 4.4 percent and over 10 percent for noncollege-educated.,genuine,true,True,['employment'],16,True,1,1.0,0,2011-12-05T00:00:00,https://www.politifact.com/factchecks/2011/dec/05/rick-santorum/did-santorums-unemployment-numbers-add-time/,69048,71549,yes,yes,yes,yes,yes,,False,False,False,False,0,289
politifact_075,PolitiFact,misleading,"""Over 73% of all donations raised are going to fundraising, overhead, executive salaries, and external donations.""",misleading,pants-fire,False,['employment'],16,True,1,1.0,0,2014-09-02T00:00:00,https://www.politifact.com/factchecks/2014/sep/02/blog-posting/bloggers-incorrectly-blast-als-ice-bucket-challeng/,66039,68536,yes,yes,yes,yes,yes,,False,False,False,False,0,289
politifact_076,PolitiFact,genuine,"The proposed transportation bill ""could be the largest tax increase in Georgia history.""",genuine,true,True,['tax'],13,True,1,1.0,0,2011-08-22T00:00:00,https://www.politifact.com/factchecks/2011/aug/22/david-pennington/transportation-sales-tax-could-be-historic-wrong-r/,69374,71875,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is about deleting social-media posts rather than taxation.",False,False,False,False,0,290
politifact_076,PolitiFact,misleading,"Says Jared Kushner ""deleted all of his tweets after the tax story broke.""",misleading,false,False,['tax'],13,True,1,1.0,0,2020-09-28T00:00:00,https://www.politifact.com/factchecks/2020/sep/28/facebook-posts/no-jared-kushner-did-not-delete-tweets-after-new-y/,75252,77835,no,yes,yes,yes,no,The substantive proposition is whether Jared Kushner deleted tweets; the tax story is only contextual.,False,False,False,False,0,290
politifact_077,PolitiFact,genuine,"Says GOP recall challenger Kim Simac ""was delinquent paying her property taxes eight of the last nine years.""",genuine,true,True,['tax'],18,True,1,1.0,0,2011-08-12T00:00:00,https://www.politifact.com/factchecks/2011/aug/12/greater-wisconsin-political-fund/greater-wisconsin-political-fund-says-recall-candi/,69425,71926,yes,yes,yes,yes,yes,,False,False,False,False,0,291
politifact_077,PolitiFact,misleading,"Says Milwaukee Mayor Tom Barrett is responsible for the roughly $7,800 ""I pay in property taxes per year.""",misleading,false,False,['tax'],18,True,1,1.0,0,2014-02-07T00:00:00,https://www.politifact.com/factchecks/2014/feb/07/david-clarke-jr/sheriff-david-clarke-blames-milwaukee-mayor-tom-ba/,66661,69158,yes,yes,yes,yes,yes,,False,False,False,False,0,291
politifact_078,PolitiFact,genuine,"""ess than one-tenth of Atlanta's transportation needs are covered"" in a referendum to levy a 1-cent sales tax.",genuine,true,True,['tax'],18,True,1,1.0,0,2011-07-20T00:00:00,https://www.politifact.com/factchecks/2011/jul/20/mike-bodker/johns-creek-mayor-says-transportation-vote-covers-/,69497,71998,yes,yes,yes,yes,yes,,False,False,False,False,0,292
politifact_078,PolitiFact,misleading,"Says U.S. Rep. Tom Price is sending letters both supporting and opposing the ""small-business killing Internet Tax Mandate.""",misleading,false,False,['tax'],18,True,1,1.0,0,2013-09-09T00:00:00,https://www.politifact.com/factchecks/2013/sep/09/georgia-campaign-liberty/price-guilty-tomfoolery/,67078,69575,yes,yes,yes,yes,yes,,False,False,False,False,0,292
politifact_079,PolitiFact,genuine,"Then-Sen. Barack Obama ""refused to raise the debt ceiling because he said President Bush had failed in leadership.""",genuine,true,True,['debt'],18,True,1,1.0,0,2011-06-14T00:00:00,https://www.politifact.com/factchecks/2011/jun/14/michele-bachmann/bachmann-said-obama-voted-against-debt-limit-when-/,69637,72138,yes,yes,yes,yes,yes,,False,False,False,False,0,293
politifact_079,PolitiFact,misleading,Says Ann Kuster said the debate over America's debt limit is not an important issue of the day.,misleading,false,False,['debt'],18,True,1,1.0,0,2012-06-29T00:00:00,https://www.politifact.com/factchecks/2012/jun/29/charles-bass/charlie-bass-goes-attack-and-distorts-opponents-st/,68358,70859,yes,yes,yes,yes,yes,,False,False,False,False,0,293
politifact_080,PolitiFact,genuine,Says he's signed a pledge not to raise taxes four times.,genuine,true,True,['tax'],11,True,1,1.0,0,2011-06-16T00:00:00,https://www.politifact.com/factchecks/2011/jun/16/roger-williams/roger-williams-says-hes-signed-no-tax-pledge-four-/,69645,72146,yes,yes,yes,yes,yes,,False,False,False,False,0,294
politifact_080,PolitiFact,misleading,"""Residential property taxes are up nearly 27 percent under Mayor Taveras.""",misleading,pants-fire,False,['tax'],11,True,1,1.0,0,2014-05-04T00:00:00,https://www.politifact.com/factchecks/2014/may/04/gina-raimondo/gina-raimondo-says-providence-taxes-rose-nearly-27/,71526,74027,yes,yes,yes,yes,yes,,False,False,False,False,0,294
politifact_081,PolitiFact,genuine,Says the state budget includes spending on commercials for Fortune 500 companies.,genuine,true,True,['budget'],12,True,1,1.0,0,2011-06-17T00:00:00,https://www.politifact.com/factchecks/2011/jun/17/david-simpson/state-rep-david-simpson-says-state-budget-includes/,69882,72383,yes,yes,yes,yes,yes,,False,False,False,False,0,295
politifact_081,PolitiFact,misleading,"Says U.S. Rep. Paul Ryan's budget proposal ""eliminates Medicare"" in 10 years.",misleading,false,False,['budget'],12,True,1,1.0,0,2011-09-07T00:00:00,https://www.politifact.com/factchecks/2011/sep/07/joe-biden/vice-president-joe-biden-says-rep-paul-ryans-budge/,70028,72529,yes,yes,yes,yes,yes,,False,False,False,False,0,295
politifact_082,PolitiFact,genuine,"""The estimated savings of this deal only pay for half of the cost of extending all of the Bush-era tax cuts for another decade.""",genuine,true,True,['tax'],24,True,1,1.0,0,2011-08-29T00:00:00,https://www.politifact.com/factchecks/2011/aug/29/bobby-scott/scott-says-debt-limit-deal-pays-half-bush-tax-cuts/,70019,72520,yes,yes,yes,yes,yes,,False,False,False,False,0,296
politifact_082,PolitiFact,misleading,"Says in regard to providing ""more tax cuts for the rich,"" Bill Pascrell said, ""Republicans had great ideas. I liked some of their ideas.""",misleading,pants-fire,False,['tax'],24,True,1,1.0,0,2012-05-14T00:00:00,https://www.politifact.com/factchecks/2012/may/14/steve-rothman/steve-rothmans-campaign-edits-hardball-interview-b/,68492,70993,yes,yes,yes,yes,yes,,False,False,False,False,0,296
politifact_083,PolitiFact,genuine,"Says his proposed payroll tax cut ""will mean an extra $1,500 in your pocket compared to if we do nothing.""",genuine,true,True,['tax'],20,True,1,1.0,0,2011-10-21T00:00:00,https://www.politifact.com/factchecks/2011/oct/21/barack-obama/obama-says-his-payroll-tax-cut-would-mean-1500-you/,70118,72619,yes,yes,yes,yes,yes,,False,False,False,False,0,297
politifact_083,PolitiFact,misleading,"""Biden slipped up and came out saying he's going to tax your 401k. Are any of you EVEN paying attention?""",misleading,false,False,['tax'],20,True,1,1.0,0,2020-10-25T00:00:00,https://www.politifact.com/factchecks/2020/oct/25/facebook-posts/bidens-tax-plan-wont-tax-401k-accounts/,75353,77943,yes,yes,yes,yes,yes,,False,False,False,False,0,297
politifact_084,PolitiFact,genuine,"""Rhode Island's exports have increased by 53 percent in the last two years.""",genuine,true,True,['trade'],13,True,1,1.0,0,2012-04-17T00:00:00,https://www.politifact.com/factchecks/2012/apr/17/lisa-tomasso/rhode-island-state-rep-lisa-tomasso-says-exports-o/,70452,72953,yes,yes,yes,yes,yes,,False,False,False,False,0,298
politifact_084,PolitiFact,misleading,"""The music industry is the biggest export from Africa after oil and gas.""",misleading,false,False,['trade'],13,True,1,1.0,0,2014-08-07T00:00:00,https://www.politifact.com/factchecks/2014/aug/07/dbanj/nigerias-bono-claims-music-one-africas-biggest-exp/,66120,68617,yes,yes,yes,yes,yes,,False,False,False,False,0,298
politifact_085,PolitiFact,genuine,"Says Mitt Romney is proposing a ""tax cut that gives an average of $250,000 to every millionaire in this country.""",genuine,true,True,['tax'],20,True,1,1.0,0,2012-05-08T00:00:00,https://www.politifact.com/factchecks/2012/may/08/barack-obama/barack-obama-says-mitt-romneys-tax-plan-gives-mill/,70488,72989,yes,yes,yes,yes,yes,,False,False,False,False,0,299
politifact_085,PolitiFact,misleading,"President Joe Biden announced tax incentives for families willing to take in migrants in a new ""Housing for Labor"" initiative.",misleading,false,False,['tax'],20,True,1,1.0,0,2024-02-20T00:00:00,https://www.politifact.com/factchecks/2024/feb/20/instagram-posts/biden-didnt-announce-housing-for-labor-program-for/,77966,80688,yes,yes,yes,yes,yes,,False,False,False,False,0,299
