split,matched_pair_id,misleading_id,genuine_id,misleading_topic,genuine_topic,exact_topic_match,misleading_word_count,genuine_word_count,absolute_word_difference
train,train_pair_0676,13996,14561,taxation,taxation,True,17,17,0
train,train_pair_0677,14051,19216,taxation,taxation,True,17,17,0
train,train_pair_0678,15115,19713,taxation,taxation,True,17,17,0
train,train_pair_0679,16277,1766,taxation,taxation,True,17,18,1
train,train_pair_0680,19297,2433,taxation,taxation,True,17,18,1
train,train_pair_0681,879,3921,taxation,taxation,True,18,18,0
train,train_pair_0682,1943,4083,taxation,taxation,True,18,18,0
train,train_pair_0683,2123,4124,taxation,taxation,True,18,18,0
train,train_pair_0684,2489,5673,taxation,taxation,True,18,18,0
train,train_pair_0685,2987,5875,taxation,taxation,True,18,18,0
train,train_pair_0686,3060,6065,taxation,taxation,True,18,18,0
train,train_pair_0687,4138,8534,taxation,taxation,True,18,18,0
train,train_pair_0688,4293,9767,taxation,taxation,True,18,18,0
train,train_pair_0689,4562,12415,taxation,taxation,True,18,18,0
train,train_pair_0690,4812,16034,taxation,taxation,True,18,18,0
train,train_pair_0691,5581,20536,taxation,taxation,True,18,18,0
train,train_pair_0692,6296,2656,taxation,taxation,True,18,19,1
train,train_pair_0693,7769,2991,taxation,taxation,True,18,19,1
train,train_pair_0694,8391,3115,taxation,taxation,True,18,19,1
train,train_pair_0695,10225,3130,taxation,taxation,True,18,19,1
train,train_pair_0696,11454,3255,taxation,taxation,True,18,19,1
train,train_pair_0697,12662,3776,taxation,taxation,True,18,19,1
train,train_pair_0698,2517,3934,taxation,taxation,True,19,19,0
train,train_pair_0699,3818,5717,taxation,taxation,True,19,19,0
train,train_pair_0700,3895,6671,taxation,taxation,True,19,19,0
train,train_pair_0701,5760,6955,taxation,taxation,True,19,19,0
train,train_pair_0702,6356,8873,taxation,taxation,True,19,19,0
train,train_pair_0703,9191,9680,taxation,taxation,True,19,19,0
train,train_pair_0704,12042,10754,taxation,taxation,True,19,19,0
train,train_pair_0705,14479,11257,taxation,taxation,True,19,19,0
train,train_pair_0706,22512,11559,taxation,taxation,True,19,19,0
train,train_pair_0707,22662,13031,taxation,taxation,True,19,19,0
train,train_pair_0708,289,751,taxation,taxation,True,20,20,0
train,train_pair_0709,1565,772,taxation,taxation,True,20,20,0
train,train_pair_0710,2471,3188,taxation,taxation,True,20,20,0
train,train_pair_0711,5899,3545,taxation,taxation,True,20,20,0
train,train_pair_0712,8863,3556,taxation,taxation,True,20,20,0
train,train_pair_0713,9804,3893,taxation,taxation,True,20,20,0
train,train_pair_0714,13231,4451,taxation,taxation,True,20,20,0
train,train_pair_0715,13240,5529,taxation,taxation,True,20,20,0
train,train_pair_0716,13429,6811,taxation,taxation,True,20,20,0
train,train_pair_0717,13928,10658,taxation,taxation,True,20,20,0
train,train_pair_0718,16042,15890,taxation,taxation,True,20,20,0
train,train_pair_0719,21852,17269,taxation,taxation,True,20,20,0
train,train_pair_0720,2614,3042,taxation,taxation,True,21,21,0
train,train_pair_0721,2734,3446,taxation,taxation,True,21,21,0
train,train_pair_0722,4621,7718,taxation,taxation,True,21,21,0
train,train_pair_0723,5919,8290,taxation,taxation,True,21,21,0
train,train_pair_0724,6673,10946,taxation,taxation,True,21,21,0
train,train_pair_0725,6784,11051,taxation,taxation,True,21,21,0
train,train_pair_0726,8028,12133,taxation,taxation,True,21,21,0
train,train_pair_0727,8278,13568,taxation,taxation,True,21,21,0
train,train_pair_0728,9357,14095,taxation,taxation,True,21,21,0
train,train_pair_0729,10694,14234,taxation,taxation,True,21,21,0
train,train_pair_0730,13406,21284,taxation,taxation,True,21,21,0
train,train_pair_0731,16186,875,taxation,taxation,True,21,22,1
train,train_pair_0732,16900,1125,taxation,taxation,True,21,22,1
train,train_pair_0733,931,1843,taxation,taxation,True,22,22,0
train,train_pair_0734,2058,4428,taxation,taxation,True,22,22,0
train,train_pair_0735,4542,5373,taxation,taxation,True,22,22,0
train,train_pair_0736,6089,7060,taxation,taxation,True,22,22,0
train,train_pair_0737,7116,10034,taxation,taxation,True,22,22,0
train,train_pair_0738,12515,10287,taxation,taxation,True,22,22,0
train,train_pair_0739,14127,12894,taxation,taxation,True,22,22,0
train,train_pair_0740,15254,13781,taxation,taxation,True,22,22,0
train,train_pair_0741,15259,16073,taxation,taxation,True,22,22,0
train,train_pair_0742,15340,208,taxation,taxation,True,22,23,1
train,train_pair_0743,20303,3011,taxation,taxation,True,22,23,1
train,train_pair_0744,21898,4279,taxation,taxation,True,22,23,1
train,train_pair_0745,1747,5444,taxation,taxation,True,23,23,0
train,train_pair_0746,2628,6818,taxation,taxation,True,23,23,0
train,train_pair_0747,2911,7353,taxation,taxation,True,23,23,0
train,train_pair_0748,4994,8746,taxation,taxation,True,23,23,0
train,train_pair_0749,5904,9779,taxation,taxation,True,23,23,0
train,train_pair_0750,6010,10064,taxation,taxation,True,23,23,0
train,train_pair_0751,11746,11648,taxation,taxation,True,23,23,0
train,train_pair_0752,12272,12538,taxation,taxation,True,23,23,0
train,train_pair_0753,12321,13110,taxation,taxation,True,23,23,0
train,train_pair_0754,20353,14220,taxation,taxation,True,23,23,0
train,train_pair_0755,20371,16229,taxation,taxation,True,23,23,0
train,train_pair_0756,21076,111,taxation,taxation,True,23,24,1
train,train_pair_0757,338,159,taxation,taxation,True,24,24,0
train,train_pair_0758,5385,642,taxation,taxation,True,24,24,0
train,train_pair_0759,5664,849,taxation,taxation,True,24,24,0
train,train_pair_0760,6070,965,taxation,taxation,True,24,24,0
train,train_pair_0761,6425,1902,taxation,taxation,True,24,24,0
train,train_pair_0762,6748,3836,taxation,taxation,True,24,24,0
train,train_pair_0763,6861,6145,taxation,taxation,True,24,24,0
train,train_pair_0764,11572,6486,taxation,taxation,True,24,24,0
train,train_pair_0765,12464,7176,taxation,taxation,True,24,24,0
train,train_pair_0766,14052,7371,taxation,taxation,True,24,24,0
train,train_pair_0767,14900,8223,taxation,taxation,True,24,24,0
train,train_pair_0768,20333,8738,taxation,taxation,True,24,24,0
train,train_pair_0769,1074,1730,taxation,taxation,True,25,25,0
train,train_pair_0770,1194,3392,taxation,taxation,True,25,25,0
train,train_pair_0771,3121,4205,taxation,taxation,True,25,25,0
train,train_pair_0772,9811,4922,taxation,taxation,True,25,25,0
train,train_pair_0773,11752,6378,taxation,taxation,True,25,25,0
train,train_pair_0774,7469,1333,taxation,taxation,True,26,26,0
train,train_pair_0775,8546,2763,taxation,taxation,True,26,26,0
train,train_pair_0776,8991,4134,taxation,taxation,True,26,26,0
train,train_pair_0777,20456,4163,taxation,taxation,True,26,26,0
train,train_pair_0778,1498,142,taxation,taxation,True,27,27,0
train,train_pair_0779,3513,239,taxation,taxation,True,27,27,0
train,train_pair_0780,3940,2871,taxation,taxation,True,27,27,0
train,train_pair_0781,7188,3842,taxation,taxation,True,27,27,0
train,train_pair_0782,8281,6021,taxation,taxation,True,27,27,0
train,train_pair_0783,8397,7007,taxation,taxation,True,27,27,0
train,train_pair_0784,13678,7436,taxation,taxation,True,27,27,0
train,train_pair_0785,4661,176,taxation,taxation,True,28,28,0
train,train_pair_0786,6344,816,taxation,taxation,True,28,28,0
train,train_pair_0787,8762,2722,taxation,taxation,True,28,28,0
train,train_pair_0788,8820,6669,taxation,taxation,True,28,28,0
train,train_pair_0789,13173,7281,taxation,taxation,True,28,28,0
train,train_pair_0790,16104,7547,taxation,taxation,True,28,28,0
train,train_pair_0791,17497,8042,taxation,taxation,True,28,28,0
train,train_pair_0792,3262,863,taxation,taxation,True,29,29,0
train,train_pair_0793,5558,2650,taxation,taxation,True,29,29,0
train,train_pair_0794,14023,6312,taxation,taxation,True,29,29,0
train,train_pair_0795,16967,7255,taxation,taxation,True,29,29,0
train,train_pair_0796,21736,9983,taxation,taxation,True,29,29,0
train,train_pair_0797,5900,815,taxation,taxation,True,30,30,0
train,train_pair_0798,5997,2647,taxation,taxation,True,30,30,0
train,train_pair_0799,4261,2424,taxation,taxation,True,31,31,0
train,train_pair_0800,17124,4413,taxation,taxation,True,31,31,0
train,train_pair_0801,21672,6597,taxation,taxation,True,31,31,0
train,train_pair_0802,21825,2565,taxation,taxation,True,32,32,0
train,train_pair_0803,2924,141,taxation,taxation,True,33,33,0
train,train_pair_0804,1178,5861,taxation,taxation,True,34,34,0
train,train_pair_0805,20577,2999,taxation,taxation,True,34,33,1
train,train_pair_0806,4196,6709,taxation,taxation,True,35,35,0
train,train_pair_0807,15898,5445,taxation,taxation,True,35,36,1
train,train_pair_0808,12291,5661,taxation,taxation,True,36,36,0
train,train_pair_0809,16994,11744,taxation,taxation,True,36,36,0
train,train_pair_0810,1064,2842,taxation,taxation,True,38,38,0
train,train_pair_0811,5426,3461,taxation,taxation,True,39,38,1
train,train_pair_0812,17280,7314,taxation,taxation,True,39,38,1
train,train_pair_0813,2311,114,taxation,taxation,True,41,41,0
train,train_pair_0814,12553,3480,taxation,taxation,True,41,41,0
train,train_pair_0815,1370,9373,taxation,taxation,True,43,41,2
train,train_pair_0816,17181,3286,taxation,taxation,True,45,46,1
validation,validation_pair_0001,4368,6064,social_welfare,social_welfare,True,7,10,3
validation,validation_pair_0002,7865,1302,social_welfare,labour_and_income,False,11,11,0
validation,validation_pair_0003,16122,454,social_welfare,public_finance,False,18,18,0
validation,validation_pair_0004,20412,6580,social_welfare,public_finance,False,26,26,0
validation,validation_pair_0005,23327,2394,business_and_markets,public_finance,False,8,8,0
validation,validation_pair_0006,12032,6860,macroeconomy,macroeconomy,True,5,8,3
validation,validation_pair_0007,21591,9119,macroeconomy,macroeconomy,True,9,11,2
validation,validation_pair_0008,20652,20945,macroeconomy,macroeconomy,True,10,14,4
validation,validation_pair_0009,3671,6612,macroeconomy,macroeconomy,True,13,15,2
validation,validation_pair_0010,16833,11424,macroeconomy,macroeconomy,True,13,17,4
validation,validation_pair_0011,11724,20781,macroeconomy,macroeconomy,True,14,17,3
validation,validation_pair_0012,13618,8849,macroeconomy,macroeconomy,True,19,23,4
validation,validation_pair_0013,15962,1418,macroeconomy,taxation,False,20,20,0
validation,validation_pair_0014,18473,829,macroeconomy,public_finance,False,21,21,0
validation,validation_pair_0015,5425,967,macroeconomy,public_finance,False,22,22,0
validation,validation_pair_0016,22094,2158,macroeconomy,taxation,False,22,22,0
validation,validation_pair_0017,1115,504,macroeconomy,taxation,False,23,23,0
validation,validation_pair_0018,14789,293,macroeconomy,labour_and_income,False,25,25,0
validation,validation_pair_0019,2308,5207,macroeconomy,labour_and_income,False,28,28,0
validation,validation_pair_0020,4043,235,taxation,taxation,True,6,7,1
validation,validation_pair_0021,1784,3124,taxation,taxation,True,7,9,2
validation,validation_pair_0022,5943,11165,taxation,taxation,True,8,9,1
validation,validation_pair_0023,6528,12785,taxation,taxation,True,8,9,1
validation,validation_pair_0024,11692,7254,taxation,taxation,True,8,10,2
validation,validation_pair_0025,3053,15645,taxation,taxation,True,9,10,1
validation,validation_pair_0026,4668,19834,taxation,taxation,True,9,11,2
validation,validation_pair_0027,4781,2640,taxation,taxation,True,9,12,3
validation,validation_pair_0028,5961,5517,taxation,taxation,True,9,12,3
validation,validation_pair_0029,6428,12473,taxation,taxation,True,9,12,3
validation,validation_pair_0030,10662,15206,taxation,taxation,True,9,12,3
validation,validation_pair_0031,2601,19542,taxation,taxation,True,10,12,2
validation,validation_pair_0032,4308,5286,taxation,taxation,True,10,13,3
validation,validation_pair_0033,5042,22900,taxation,taxation,True,10,13,3
validation,validation_pair_0034,14692,5940,taxation,taxation,True,10,14,4
validation,validation_pair_0035,14219,6384,taxation,taxation,True,11,14,3
validation,validation_pair_0036,11491,10274,taxation,taxation,True,12,14,2
validation,validation_pair_0037,12161,7026,taxation,taxation,True,12,15,3
validation,validation_pair_0038,2506,5028,taxation,taxation,True,13,16,3
validation,validation_pair_0039,18253,4633,taxation,taxation,True,13,17,4
validation,validation_pair_0040,2413,5153,taxation,taxation,True,14,17,3
validation,validation_pair_0041,3033,12860,taxation,taxation,True,14,17,3
validation,validation_pair_0042,11718,3268,taxation,taxation,True,14,18,4
validation,validation_pair_0043,12642,13456,taxation,taxation,True,14,18,4
validation,validation_pair_0044,4179,4807,taxation,taxation,True,15,19,4
validation,validation_pair_0045,5478,4872,taxation,taxation,True,15,19,4
validation,validation_pair_0046,2226,5552,taxation,taxation,True,16,19,3
validation,validation_pair_0047,14048,1786,taxation,taxation,True,16,20,4
validation,validation_pair_0048,15015,15824,taxation,taxation,True,16,20,4
validation,validation_pair_0049,18612,2286,taxation,taxation,True,19,21,2
validation,validation_pair_0050,5855,5185,taxation,taxation,True,20,21,1
validation,validation_pair_0051,2237,10375,taxation,taxation,True,21,21,0
validation,validation_pair_0052,7499,1228,taxation,taxation,True,21,27,6
validation,validation_pair_0053,3953,7629,taxation,taxation,True,22,29,7
validation,validation_pair_0054,5500,8311,taxation,taxation,True,25,30,5
validation,validation_pair_0055,5928,4548,taxation,taxation,True,25,31,6
validation,validation_pair_0056,3340,2661,taxation,taxation,True,26,32,6
validation,validation_pair_0057,12423,4411,taxation,taxation,True,26,32,6
validation,validation_pair_0058,6212,5006,taxation,public_finance,False,27,27,0
validation,validation_pair_0059,886,20376,taxation,public_finance,False,28,28,0
validation,validation_pair_0060,3560,2660,taxation,public_finance,False,30,30,0
validation,validation_pair_0061,18260,2782,taxation,labour_and_income,False,30,29,1
validation,validation_pair_0062,14495,15896,taxation,public_finance,False,31,31,0
validation,validation_pair_0063,18084,15,taxation,labour_and_income,False,60,66,6
validation,validation_pair_0064,3859,5156,labour_and_income,labour_and_income,True,7,9,2
validation,validation_pair_0065,5068,3064,labour_and_income,labour_and_income,True,7,10,3
validation,validation_pair_0066,6396,8460,labour_and_income,labour_and_income,True,7,10,3
validation,validation_pair_0067,3402,10065,labour_and_income,labour_and_income,True,8,10,2
validation,validation_pair_0068,4307,13147,labour_and_income,labour_and_income,True,10,10,0
validation,validation_pair_0069,4117,9556,labour_and_income,labour_and_income,True,12,12,0
validation,validation_pair_0070,1374,2298,labour_and_income,labour_and_income,True,13,13,0
validation,validation_pair_0071,4982,4963,labour_and_income,labour_and_income,True,14,14,0
validation,validation_pair_0072,9148,6238,labour_and_income,labour_and_income,True,14,14,0
validation,validation_pair_0073,3643,4681,labour_and_income,labour_and_income,True,16,16,0
validation,validation_pair_0074,5630,5432,labour_and_income,labour_and_income,True,16,16,0
validation,validation_pair_0075,4434,9480,labour_and_income,labour_and_income,True,17,17,0
validation,validation_pair_0076,6630,15868,labour_and_income,labour_and_income,True,17,17,0
validation,validation_pair_0077,10379,8425,labour_and_income,labour_and_income,True,17,18,1
validation,validation_pair_0078,4968,9907,labour_and_income,labour_and_income,True,18,18,0
validation,validation_pair_0079,12948,4181,labour_and_income,labour_and_income,True,20,20,0
validation,validation_pair_0080,13217,16959,labour_and_income,labour_and_income,True,20,20,0
validation,validation_pair_0081,5629,5070,labour_and_income,labour_and_income,True,22,22,0
validation,validation_pair_0082,10618,7320,labour_and_income,labour_and_income,True,22,22,0
validation,validation_pair_0083,1458,11620,labour_and_income,labour_and_income,True,23,23,0
validation,validation_pair_0084,6645,7135,labour_and_income,labour_and_income,True,31,33,2
validation,validation_pair_0085,13502,8494,labour_and_income,labour_and_income,True,37,35,2
validation,validation_pair_0086,3929,3733,public_finance,public_finance,True,8,8,0
validation,validation_pair_0087,3892,885,public_finance,public_finance,True,9,9,0
validation,validation_pair_0088,3102,1911,public_finance,public_finance,True,10,10,0
validation,validation_pair_0089,4931,8126,public_finance,public_finance,True,10,10,0
validation,validation_pair_0090,8615,9431,public_finance,public_finance,True,10,10,0
validation,validation_pair_0091,6353,3179,public_finance,public_finance,True,11,12,1
validation,validation_pair_0092,15276,3739,public_finance,public_finance,True,11,12,1
validation,validation_pair_0093,3662,3801,public_finance,public_finance,True,12,14,2
validation,validation_pair_0094,5015,4004,public_finance,public_finance,True,14,14,0
validation,validation_pair_0095,21244,6794,public_finance,public_finance,True,14,14,0
validation,validation_pair_0096,1802,821,public_finance,public_finance,True,15,15,0
validation,validation_pair_0097,2625,2820,public_finance,public_finance,True,15,15,0
validation,validation_pair_0098,3486,12421,public_finance,public_finance,True,15,15,0
validation,validation_pair_0099,19871,4999,public_finance,public_finance,True,15,16,1
validation,validation_pair_0100,1541,8144,public_finance,public_finance,True,17,17,0
validation,validation_pair_0101,4160,3851,public_finance,public_finance,True,17,18,1
validation,validation_pair_0102,9204,5328,public_finance,public_finance,True,17,16,1
validation,validation_pair_0103,2876,14600,public_finance,public_finance,True,18,18,0
validation,validation_pair_0104,3143,3221,public_finance,public_finance,True,18,20,2
validation,validation_pair_0105,4637,2938,public_finance,public_finance,True,19,21,2
validation,validation_pair_0106,6415,717,public_finance,public_finance,True,23,24,1
validation,validation_pair_0107,2316,3627,public_finance,public_finance,True,24,24,0
validation,validation_pair_0108,15783,15937,public_finance,public_finance,True,26,26,0
validation,validation_pair_0109,826,3178,public_finance,public_finance,True,28,29,1
validation,validation_pair_0110,3793,15501,public_finance,public_finance,True,29,29,0
validation,validation_pair_0111,7030,4046,public_finance,public_finance,True,35,35,0
validation,validation_pair_0112,5128,7275,public_finance,public_finance,True,37,36,1
validation,validation_pair_0113,5947,14272,public_finance,public_finance,True,37,38,1
validation,validation_pair_0114,18293,14963,public_finance,taxation,False,55,44,11
test,test_pair_0001,5522,11655,macroeconomy,macroeconomy,True,8,15,7
test,test_pair_0002,21531,11123,macroeconomy,labour_and_income,False,9,9,0
test,test_pair_0003,4832,3736,macroeconomy,taxation,False,11,11,0
test,test_pair_0004,16050,1135,macroeconomy,labour_and_income,False,13,13,0
test,test_pair_0005,22818,1495,macroeconomy,public_finance,False,14,14,0
test,test_pair_0006,22110,2152,macroeconomy,public_finance,False,15,15,0
test,test_pair_0007,6863,2036,macroeconomy,public_finance,False,17,17,0
test,test_pair_0008,6193,4850,business_and_markets,labour_and_income,False,37,37,0
test,test_pair_0009,2218,2062,social_welfare,public_finance,False,8,8,0
test,test_pair_0010,16853,2520,social_welfare,labour_and_income,False,13,13,0
test,test_pair_0011,16893,5989,social_welfare,social_welfare,True,14,23,9
test,test_pair_0012,20892,23031,public_finance,public_finance,True,8,10,2
test,test_pair_0013,2358,14293,public_finance,public_finance,True,10,11,1
test,test_pair_0014,8737,4613,public_finance,public_finance,True,10,12,2
test,test_pair_0015,10512,4839,public_finance,public_finance,True,10,12,2
test,test_pair_0016,4103,7604,public_finance,public_finance,True,11,12,1
test,test_pair_0017,2717,22229,public_finance,public_finance,True,12,12,0
test,test_pair_0018,3341,10300,public_finance,public_finance,True,12,13,1
test,test_pair_0019,6583,11817,public_finance,public_finance,True,13,13,0
test,test_pair_0020,8356,6878,public_finance,public_finance,True,13,14,1
test,test_pair_0021,8703,12039,public_finance,public_finance,True,13,14,1
test,test_pair_0022,7418,3996,public_finance,public_finance,True,14,17,3
test,test_pair_0023,2665,6773,public_finance,public_finance,True,15,17,2
test,test_pair_0024,3089,9412,public_finance,public_finance,True,16,17,1
test,test_pair_0025,19452,14729,public_finance,public_finance,True,17,18,1
test,test_pair_0026,5646,2598,public_finance,public_finance,True,19,19,0
test,test_pair_0027,20842,2566,public_finance,public_finance,True,19,20,1
test,test_pair_0028,8484,11532,public_finance,public_finance,True,20,20,0
test,test_pair_0029,830,1995,public_finance,public_finance,True,21,21,0
test,test_pair_0030,4017,4094,public_finance,public_finance,True,21,21,0
test,test_pair_0031,10619,4670,public_finance,public_finance,True,22,22,0
test,test_pair_0032,3597,6835,public_finance,public_finance,True,25,23,2
test,test_pair_0033,3663,1260,public_finance,public_finance,True,25,28,3
test,test_pair_0034,3899,1346,public_finance,public_finance,True,25,28,3
test,test_pair_0035,2929,4003,public_finance,public_finance,True,27,28,1
test,test_pair_0036,950,15008,public_finance,public_finance,True,29,29,0
test,test_pair_0037,13884,3936,public_finance,public_finance,True,29,30,1
test,test_pair_0038,3125,5707,public_finance,public_finance,True,32,33,1
test,test_pair_0039,6164,10703,public_finance,public_finance,True,33,28,5
test,test_pair_0040,14511,5659,public_finance,labour_and_income,False,38,39,1
test,test_pair_0041,3735,10950,labour_and_income,labour_and_income,True,8,7,1
test,test_pair_0042,13695,8149,labour_and_income,labour_and_income,True,8,10,2
test,test_pair_0043,8519,9644,labour_and_income,labour_and_income,True,10,10,0
test,test_pair_0044,10818,3946,labour_and_income,labour_and_income,True,10,11,1
test,test_pair_0045,9061,8245,labour_and_income,labour_and_income,True,11,11,0
test,test_pair_0046,9510,7819,labour_and_income,labour_and_income,True,11,12,1
test,test_pair_0047,14834,7931,labour_and_income,labour_and_income,True,12,12,0
test,test_pair_0048,4084,5583,labour_and_income,labour_and_income,True,13,13,0
test,test_pair_0049,5056,6958,labour_and_income,labour_and_income,True,13,13,0
test,test_pair_0050,5769,3357,labour_and_income,labour_and_income,True,14,14,0
test,test_pair_0051,7130,9265,labour_and_income,labour_and_income,True,14,14,0
test,test_pair_0052,2532,13055,labour_and_income,labour_and_income,True,16,16,0
test,test_pair_0053,10091,3770,labour_and_income,labour_and_income,True,16,17,1
test,test_pair_0054,4731,4290,labour_and_income,labour_and_income,True,17,18,1
test,test_pair_0055,8624,4652,labour_and_income,labour_and_income,True,17,18,1
test,test_pair_0056,10561,11660,labour_and_income,labour_and_income,True,18,19,1
test,test_pair_0057,8179,5915,labour_and_income,labour_and_income,True,19,20,1
test,test_pair_0058,14103,6248,labour_and_income,labour_and_income,True,22,22,0
test,test_pair_0059,15214,23236,labour_and_income,labour_and_income,True,22,22,0
test,test_pair_0060,5953,8342,labour_and_income,labour_and_income,True,25,26,1
test,test_pair_0061,12670,15667,labour_and_income,labour_and_income,True,26,24,2
test,test_pair_0062,9062,5670,labour_and_income,labour_and_income,True,27,23,4
test,test_pair_0063,7446,12054,labour_and_income,labour_and_income,True,28,33,5
test,test_pair_0064,842,2168,taxation,taxation,True,9,8,1
test,test_pair_0065,8320,9532,taxation,taxation,True,9,8,1
test,test_pair_0066,18486,10681,taxation,taxation,True,10,10,0
test,test_pair_0067,19529,36,taxation,taxation,True,10,12,2
test,test_pair_0068,15079,6682,taxation,taxation,True,11,12,1
test,test_pair_0069,2528,10961,taxation,taxation,True,12,12,0
test,test_pair_0070,10851,14754,taxation,taxation,True,12,14,2
test,test_pair_0071,1499,1130,taxation,taxation,True,13,16,3
test,test_pair_0072,7792,6526,taxation,taxation,True,13,16,3
test,test_pair_0073,18569,7762,taxation,taxation,True,14,16,2
test,test_pair_0074,7227,13660,taxation,taxation,True,15,16,1
test,test_pair_0075,2392,4851,taxation,taxation,True,16,17,1
test,test_pair_0076,2441,10487,taxation,taxation,True,17,17,0
test,test_pair_0077,22591,2771,taxation,taxation,True,17,18,1
test,test_pair_0078,15865,2801,taxation,taxation,True,18,18,0
test,test_pair_0079,2642,10021,taxation,taxation,True,19,19,0
test,test_pair_0080,2677,7171,taxation,taxation,True,21,21,0
test,test_pair_0081,5494,1138,taxation,taxation,True,22,22,0
test,test_pair_0082,8296,5213,taxation,taxation,True,22,22,0
test,test_pair_0083,10038,7016,taxation,taxation,True,22,23,1
test,test_pair_0084,9180,2786,taxation,taxation,True,23,25,2
test,test_pair_0085,14018,9796,taxation,taxation,True,23,25,2
test,test_pair_0086,2784,2057,taxation,taxation,True,24,26,2
test,test_pair_0087,9158,6652,taxation,taxation,True,24,27,3
test,test_pair_0088,10289,13824,taxation,taxation,True,24,27,3
test,test_pair_0089,1296,20291,taxation,taxation,True,25,27,2
test,test_pair_0090,532,171,taxation,taxation,True,28,28,0
test,test_pair_0091,979,5544,taxation,taxation,True,30,30,0
test,test_pair_0092,5756,5341,taxation,taxation,True,33,33,0
test,test_pair_0093,7666,5865,taxation,taxation,True,34,35,1
test,test_pair_0094,17230,7196,taxation,taxation,True,53,48,5
